window_index,split,n_samples,score_-1,score_0,score_1
311,test,43,0.3379897177219391,0.4515805244445801,0.21042965352535248
312,test,45,0.35747480392456055,0.5551251173019409,0.08740009367465973
313,test,45,0.4436595141887665,0.4712780714035034,0.08506239950656891
314,test,19,0.39212000370025635,0.5489299893379211,0.05895005911588669
315,test,27,0.38489097356796265,0.5383675694465637,0.07674141228199005
316,test,29,0.3587036430835724,0.5687781572341919,0.07251818478107452
317,test,13,0.4246208369731903,0.4496466815471649,0.12573248147964478
318,test,30,0.4719884693622589,0.4816197156906128,0.04639188572764397
319,test,18,0.44601523876190186,0.4338563084602356,0.12012847512960434
320,test,45,0.32965922355651855,0.5656753778457642,0.1046653613448143
321,test,29,0.3646995425224304,0.5329152345657349,0.10238523781299591
322,test,27,0.3682638108730316,0.5324741005897522,0.09926211088895798
323,test,51,0.17183025181293488,0.706734299659729,0.1214354857802391
324,test,50,0.33940815925598145,0.4517435133457184,0.20884835720062256
325,test,55,0.24672678112983704,0.49561837315559387,0.2576548457145691
326,test,26,0.37665191292762756,0.5059062838554382,0.11744175851345062
327,test,28,0.4428479075431824,0.5074650645256042,0.049687065184116364
328,test,22,0.38179266452789307,0.543487012386322,0.07472038269042969
329,test,25,0.5407896041870117,0.3701973855495453,0.089013010263443
330,test,12,0.33397889137268066,0.43365228176116943,0.23236887156963348
331,test,16,0.3365676999092102,0.4984225332736969,0.1650097519159317
332,test,20,0.42829909920692444,0.45263680815696716,0.11906411498785019
333,test,26,0.1681026816368103,0.6336507797241211,0.19824647903442383
334,test,33,0.41879940032958984,0.5068724155426025,0.07432826608419418
