timestamp,label
2014-12-02 05:42:54+00:00,0
2014-12-02 06:00:54+00:00,-1
2014-12-02 06:01:11+00:00,0
2014-12-02 06:09:23+00:00,1
2014-12-02 06:52:06+00:00,0
2014-12-02 06:52:43+00:00,0
2014-12-02 06:54:50+00:00,-1
2014-12-02 06:55:35+00:00,0
2014-12-02 06:57:40+00:00,0
2014-12-02 07:12:47+00:00,-1
2014-12-02 07:15:09+00:00,0
2014-12-02 07:16:12+00:00,0
2014-12-02 07:21:27+00:00,-1
2014-12-02 07:21:37+00:00,-1
2014-12-02 07:21:47+00:00,-1
2014-12-02 07:22:07+00:00,-1
2014-12-02 07:22:17+00:00,-1
2014-12-02 07:24:48+00:00,-1
2014-12-02 07:32:56+00:00,0
2014-12-02 07:45:08+00:00,0
2014-12-02 08:04:55+00:00,-1
2014-12-02 08:25:58+00:00,-1
2014-12-02 08:27:10+00:00,0
2014-12-02 08:27:27+00:00,-1
2014-12-02 08:30:04+00:00,-1
2014-12-02 08:37:56+00:00,0
2014-12-02 08:44:36+00:00,0
2014-12-02 08:45:04+00:00,-1
2014-12-02 08:46:14+00:00,0
2014-12-02 08:46:43+00:00,0
2014-12-02 08:49:46+00:00,1
2014-12-02 08:50:13+00:00,-1
2014-12-02 08:54:32+00:00,-1
2014-12-02 09:03:55+00:00,0
2014-12-02 09:25:47+00:00,0
2014-12-02 09:30:38+00:00,-1
2014-12-02 09:31:29+00:00,1
2014-12-02 09:40:50+00:00,-1
2014-12-02 09:41:00+00:00,-1
2014-12-02 09:41:21+00:00,-1
2014-12-02 09:41:31+00:00,-1
2014-12-02 09:57:08+00:00,-1
2014-12-02 10:01:35+00:00,-1
2014-12-02 10:15:47+00:00,0
2014-12-02 10:22:00+00:00,0
2014-12-02 10:23:53+00:00,-1
2014-12-02 10:43:18+00:00,-1
2014-12-02 10:47:54+00:00,-1
2014-12-02 10:49:45+00:00,-1
2014-12-02 11:11:30+00:00,0
2014-12-02 11:30:02+00:00,0
2014-12-02 11:35:09+00:00,-1
2014-12-02 11:42:11+00:00,0
2014-12-02 11:43:08+00:00,0
2014-12-02 11:44:21+00:00,0
2014-12-02 11:45:09+00:00,-1
2014-12-02 11:46:53+00:00,0
2014-12-02 11:46:56+00:00,0
2014-12-02 12:00:48+00:00,-1
2014-12-02 12:08:48+00:00,-1
2014-12-02 12:14:24+00:00,0
2014-12-02 12:18:10+00:00,-1
2014-12-02 12:32:34+00:00,-1
2014-12-02 12:44:56+00:00,-1
2014-12-02 12:45:40+00:00,-1
2014-12-02 12:56:04+00:00,0
2014-12-02 13:02:47+00:00,-1
2014-12-02 13:04:49+00:00,0
2014-12-02 13:05:07+00:00,-1
2014-12-02 13:05:59+00:00,-1
2014-12-02 13:07:51+00:00,0
2014-12-02 13:14:26+00:00,-1
2014-12-02 13:15:02+00:00,-1
2014-12-02 13:22:34+00:00,-1
2014-12-02 13:28:20+00:00,0
2014-12-02 13:30:03+00:00,-1
2014-12-02 13:33:19+00:00,-1
2014-12-02 13:33:31+00:00,-1
2014-12-02 13:34:11+00:00,0
2014-12-02 13:35:46+00:00,-1
2014-12-02 13:37:18+00:00,0
2014-12-02 13:47:14+00:00,0
2014-12-02 13:47:37+00:00,-1
2014-12-02 13:47:49+00:00,-1
2014-12-02 13:48:00+00:00,-1
2014-12-02 13:48:52+00:00,1
2014-12-02 13:50:40+00:00,-1
2014-12-02 13:53:17+00:00,-1
2014-12-02 13:53:45+00:00,-1
2014-12-02 13:54:20+00:00,0
2014-12-02 13:55:11+00:00,0
2014-12-02 13:57:06+00:00,-1
2014-12-02 14:02:02+00:00,-1
2014-12-02 14:02:56+00:00,-1
2014-12-02 14:03:50+00:00,0
2014-12-02 14:08:49+00:00,1
2014-12-02 14:13:57+00:00,-1
2014-12-02 14:14:29+00:00,1
2014-12-02 14:15:12+00:00,-1
2014-12-02 14:15:20+00:00,-1
2014-12-02 14:17:03+00:00,0
2014-12-02 14:17:03+00:00,0
2014-12-02 14:17:16+00:00,-1
2014-12-02 14:20:00+00:00,-1
2014-12-02 14:21:03+00:00,-1
2014-12-02 14:27:39+00:00,-1
2014-12-02 14:29:54+00:00,-1
2014-12-02 14:30:03+00:00,-1
2014-12-02 14:31:23+00:00,1
2014-12-02 14:32:36+00:00,1
2014-12-02 14:41:50+00:00,-1
2014-12-02 14:46:45+00:00,-1
2014-12-02 14:48:21+00:00,-1
2014-12-02 14:50:46+00:00,0
2014-12-02 14:52:33+00:00,0
2014-12-02 14:55:14+00:00,0
2014-12-02 14:58:26+00:00,-1
2014-12-02 14:58:31+00:00,-1
2014-12-02 15:00:03+00:00,-1
2014-12-02 15:00:43+00:00,0
2014-12-02 15:02:10+00:00,-1
2014-12-02 15:02:17+00:00,-1
2014-12-02 15:04:11+00:00,-1
2014-12-02 15:04:26+00:00,1
2014-12-02 15:04:40+00:00,-1
2014-12-02 15:07:51+00:00,0
2014-12-02 15:09:11+00:00,1
2014-12-02 15:09:21+00:00,1
2014-12-02 15:11:51+00:00,-1
2014-12-02 15:15:43+00:00,-1
2014-12-02 15:16:10+00:00,-1
2014-12-02 15:16:15+00:00,-1
2014-12-02 15:20:57+00:00,-1
2014-12-02 15:23:49+00:00,0
2014-12-02 15:24:22+00:00,-1
2014-12-02 15:25:08+00:00,-1
2014-12-02 15:25:19+00:00,-1
2014-12-02 15:28:06+00:00,0
2014-12-02 15:29:26+00:00,-1
2014-12-02 15:31:11+00:00,-1
2014-12-02 15:36:13+00:00,-1
2014-12-02 15:36:20+00:00,-1
2014-12-02 15:36:48+00:00,0
2014-12-02 15:37:12+00:00,-1
2014-12-02 15:38:37+00:00,0
2014-12-02 15:39:43+00:00,-1
2014-12-02 15:40:25+00:00,1
2014-12-02 15:46:10+00:00,-1
2014-12-02 15:50:01+00:00,-1
2014-12-02 15:51:58+00:00,-1
2014-12-02 15:55:57+00:00,-1
2014-12-02 16:02:42+00:00,-1
2014-12-02 16:04:30+00:00,0
2014-12-02 16:07:01+00:00,0
2014-12-02 16:08:14+00:00,0
2014-12-02 16:10:12+00:00,-1
2014-12-02 16:11:41+00:00,0
2014-12-02 16:12:40+00:00,-1
2014-12-02 16:15:03+00:00,-1
2014-12-02 16:17:37+00:00,-1
2014-12-02 16:17:44+00:00,-1
2014-12-02 16:20:05+00:00,1
2014-12-02 16:23:42+00:00,-1
2014-12-02 16:24:44+00:00,0
2014-12-02 16:28:18+00:00,-1
2014-12-02 16:30:03+00:00,-1
2014-12-02 16:30:35+00:00,-1
2014-12-02 16:32:49+00:00,0
2014-12-02 16:32:53+00:00,0
2014-12-02 16:34:00+00:00,0
2014-12-02 16:34:46+00:00,-1
2014-12-02 16:34:47+00:00,0
2014-12-02 16:38:25+00:00,-1
2014-12-02 16:40:26+00:00,1
2014-12-02 16:42:58+00:00,-1
2014-12-02 16:43:43+00:00,-1
2014-12-02 16:44:59+00:00,-1
2014-12-02 16:45:22+00:00,-1
2014-12-02 16:47:18+00:00,-1
2014-12-02 16:47:24+00:00,0
2014-12-02 16:48:47+00:00,0
2014-12-02 16:49:09+00:00,-1
2014-12-02 16:52:00+00:00,-1
2014-12-02 16:52:26+00:00,0
2014-12-02 16:53:19+00:00,-1
2014-12-02 16:53:43+00:00,-1
2014-12-02 16:55:07+00:00,1
2014-12-02 16:55:29+00:00,0
2014-12-02 16:55:48+00:00,-1
2014-12-02 16:56:20+00:00,-1
2014-12-02 16:59:09+00:00,-1
2014-12-02 17:01:32+00:00,-1
2014-12-02 17:02:01+00:00,1
2014-12-02 17:04:26+00:00,0
2014-12-02 17:10:19+00:00,1
2014-12-02 17:10:20+00:00,-1
2014-12-02 17:12:09+00:00,-1
2014-12-02 17:14:17+00:00,-1
2014-12-02 17:19:48+00:00,-1
2014-12-02 17:21:58+00:00,0
2014-12-02 17:25:56+00:00,-1
2014-12-02 17:28:23+00:00,0
2014-12-02 17:28:33+00:00,-1
2014-12-02 17:29:11+00:00,-1
2014-12-02 17:30:03+00:00,-1
2014-12-02 17:30:21+00:00,0
2014-12-02 17:30:41+00:00,-1
2014-12-02 17:35:01+00:00,0
2014-12-02 17:36:14+00:00,-1
2014-12-02 17:37:57+00:00,0
2014-12-02 17:38:54+00:00,0
2014-12-02 17:40:05+00:00,0
2014-12-02 17:41:13+00:00,-1
2014-12-02 17:42:36+00:00,-1
2014-12-02 17:42:51+00:00,-1
2014-12-02 17:42:52+00:00,-1
2014-12-02 17:43:13+00:00,1
2014-12-02 17:43:33+00:00,0
2014-12-02 17:45:03+00:00,0
2014-12-02 17:45:40+00:00,-1
2014-12-02 17:45:40+00:00,0
2014-12-02 17:54:22+00:00,-1
2014-12-02 17:59:05+00:00,0
2014-12-02 18:00:02+00:00,-1
2014-12-02 18:02:21+00:00,-1
2014-12-02 18:03:44+00:00,0
2014-12-02 18:05:19+00:00,-1
2014-12-02 18:13:08+00:00,-1
2014-12-02 18:13:34+00:00,-1
2014-12-02 18:15:04+00:00,0
2014-12-02 18:16:41+00:00,-1
2014-12-02 18:16:51+00:00,-1
2014-12-02 18:17:12+00:00,-1
2014-12-02 18:17:22+00:00,-1
2014-12-02 18:18:07+00:00,0
2014-12-02 18:24:27+00:00,-1
2014-12-02 18:24:42+00:00,-1
2014-12-02 18:28:17+00:00,0
2014-12-02 18:28:41+00:00,-1
2014-12-02 18:29:16+00:00,-1
2014-12-02 18:29:25+00:00,-1
2014-12-02 18:33:19+00:00,-1
2014-12-02 18:39:07+00:00,1
2014-12-02 18:39:10+00:00,-1
2014-12-02 18:39:37+00:00,-1
2014-12-02 18:40:03+00:00,-1
2014-12-02 18:43:16+00:00,-1
2014-12-02 18:45:03+00:00,-1
2014-12-02 18:46:50+00:00,-1
2014-12-02 18:48:08+00:00,-1
2014-12-02 18:50:39+00:00,-1
2014-12-02 18:51:11+00:00,-1
2014-12-02 18:53:38+00:00,-1
2014-12-02 18:56:50+00:00,0
2014-12-02 18:57:11+00:00,0
2014-12-02 19:00:59+00:00,0
2014-12-02 19:01:32+00:00,0
2014-12-02 19:05:25+00:00,-1
2014-12-02 19:08:24+00:00,-1
2014-12-02 19:15:01+00:00,1
2014-12-02 19:15:10+00:00,-1
2014-12-02 19:19:12+00:00,0
2014-12-02 19:19:15+00:00,-1
2014-12-02 19:19:31+00:00,0
2014-12-02 19:19:36+00:00,0
2014-12-02 19:19:53+00:00,-1
2014-12-02 19:20:00+00:00,1
2014-12-02 19:20:11+00:00,-1
2014-12-02 19:23:40+00:00,-1
2014-12-02 19:23:54+00:00,-1
2014-12-02 19:24:55+00:00,0
2014-12-02 19:25:09+00:00,-1
2014-12-02 19:26:22+00:00,-1
2014-12-02 19:30:03+00:00,-1
2014-12-02 19:30:15+00:00,0
2014-12-02 19:30:31+00:00,-1
2014-12-02 19:31:34+00:00,1
2014-12-02 19:32:12+00:00,0
2014-12-02 19:33:13+00:00,0
2014-12-02 19:33:41+00:00,-1
2014-12-02 19:33:45+00:00,-1
2014-12-02 19:33:48+00:00,-1
2014-12-02 19:34:52+00:00,1
2014-12-02 19:35:16+00:00,1
2014-12-02 19:38:41+00:00,-1
2014-12-02 19:39:26+00:00,-1
2014-12-02 19:39:36+00:00,0
2014-12-02 19:40:00+00:00,-1
2014-12-02 19:42:12+00:00,-1
2014-12-02 19:47:38+00:00,-1
2014-12-02 19:51:27+00:00,-1
2014-12-02 19:52:28+00:00,0
2014-12-02 20:00:12+00:00,1
2014-12-02 20:00:44+00:00,-1
2014-12-02 20:00:56+00:00,0
2014-12-02 20:03:18+00:00,1
2014-12-02 20:04:02+00:00,0
2014-12-02 20:04:48+00:00,1
2014-12-02 20:05:07+00:00,-1
2014-12-02 20:05:21+00:00,0
2014-12-02 20:05:42+00:00,1
2014-12-02 20:08:40+00:00,-1
2014-12-02 20:10:57+00:00,0
2014-12-02 20:12:18+00:00,0
2014-12-02 20:12:53+00:00,-1
2014-12-02 20:15:40+00:00,-1
2014-12-02 20:15:49+00:00,-1
2014-12-02 20:18:47+00:00,0
2014-12-02 20:19:48+00:00,0
2014-12-02 20:21:48+00:00,-1
2014-12-02 20:22:22+00:00,-1
2014-12-02 20:27:21+00:00,0
2014-12-02 20:29:06+00:00,1
2014-12-02 20:34:09+00:00,1
2014-12-02 20:35:00+00:00,-1
2014-12-02 20:38:11+00:00,-1
2014-12-02 20:38:28+00:00,-1
2014-12-02 20:39:30+00:00,0
2014-12-02 20:44:29+00:00,1
2014-12-02 20:44:34+00:00,-1
2014-12-02 20:45:36+00:00,-1
2014-12-02 20:45:48+00:00,-1
2014-12-02 20:50:20+00:00,-1
2014-12-02 20:50:34+00:00,-1
2014-12-02 21:00:03+00:00,0
2014-12-02 21:00:07+00:00,-1
2014-12-02 21:00:20+00:00,0
2014-12-02 21:00:23+00:00,-1
2014-12-02 21:03:30+00:00,-1
2014-12-02 21:05:08+00:00,-1
2014-12-02 21:06:29+00:00,-1
2014-12-02 21:10:27+00:00,0
2014-12-02 21:11:28+00:00,1
2014-12-02 21:16:54+00:00,0
2014-12-02 21:20:21+00:00,-1
2014-12-02 21:22:24+00:00,-1
2014-12-02 21:25:56+00:00,-1
2014-12-02 21:30:04+00:00,-1
2014-12-02 21:31:23+00:00,-1
2014-12-02 21:34:34+00:00,0
2014-12-02 21:36:48+00:00,-1
2014-12-02 21:38:07+00:00,-1
2014-12-02 21:38:16+00:00,1
2014-12-02 21:39:53+00:00,0
2014-12-02 21:42:33+00:00,1
2014-12-02 21:42:38+00:00,0
2014-12-02 21:45:01+00:00,-1
2014-12-02 21:45:09+00:00,-1
2014-12-02 21:45:19+00:00,1
2014-12-02 21:47:01+00:00,-1
2014-12-02 21:50:42+00:00,1
2014-12-02 21:53:41+00:00,-1
2014-12-02 22:05:03+00:00,-1
2014-12-02 22:05:36+00:00,-1
2014-12-02 22:05:44+00:00,-1
2014-12-02 22:05:45+00:00,-1
2014-12-02 22:08:53+00:00,0
2014-12-02 22:09:04+00:00,-1
2014-12-02 22:10:20+00:00,1
2014-12-02 22:13:40+00:00,-1
2014-12-02 22:14:30+00:00,0
2014-12-02 22:16:34+00:00,0
2014-12-02 22:17:50+00:00,0
2014-12-02 22:18:11+00:00,-1
2014-12-02 22:21:03+00:00,1
2014-12-02 22:23:40+00:00,-1
2014-12-02 22:30:03+00:00,-1
2014-12-02 22:32:25+00:00,-1
2014-12-02 22:43:52+00:00,-1
2014-12-02 22:44:02+00:00,0
2014-12-02 22:50:32+00:00,-1
2014-12-02 23:05:27+00:00,-1
2014-12-02 23:10:52+00:00,0
2014-12-02 23:13:16+00:00,1
2014-12-02 23:14:23+00:00,0
2014-12-02 23:19:39+00:00,-1
2014-12-02 23:31:27+00:00,0
2014-12-02 23:35:40+00:00,-1
2014-12-02 23:38:07+00:00,-1
2014-12-02 23:40:24+00:00,-1
2014-12-02 23:45:03+00:00,-1
2014-12-02 23:46:13+00:00,-1
2014-12-02 23:48:28+00:00,-1
2014-12-02 23:49:04+00:00,-1
2014-12-02 23:54:19+00:00,-1
2014-12-03 00:03:25+00:00,-1
2014-12-03 00:07:24+00:00,0
2014-12-03 00:08:03+00:00,-1
2014-12-03 00:08:04+00:00,-1
2014-12-03 00:08:09+00:00,-1
2014-12-03 00:18:22+00:00,-1
2014-12-03 00:22:37+00:00,-1
2014-12-03 00:24:29+00:00,0
2014-12-03 00:25:44+00:00,-1
2014-12-03 00:28:13+00:00,-1
2014-12-03 00:29:13+00:00,-1
2014-12-03 00:30:04+00:00,-1
2014-12-03 00:30:30+00:00,-1
2014-12-03 00:34:02+00:00,0
2014-12-03 00:35:04+00:00,0
2014-12-03 00:35:39+00:00,0
2014-12-03 00:38:09+00:00,0
2014-12-03 00:39:22+00:00,1
2014-12-03 00:40:00+00:00,-1
2014-12-03 00:41:14+00:00,0
2014-12-03 00:45:07+00:00,-1
2014-12-03 00:49:41+00:00,-1
2014-12-03 00:55:31+00:00,0
2014-12-03 00:55:51+00:00,0
2014-12-03 01:01:05+00:00,-1
2014-12-03 01:04:08+00:00,0
2014-12-03 01:09:34+00:00,0
2014-12-03 01:15:04+00:00,-1
2014-12-03 01:16:06+00:00,0
2014-12-03 01:16:45+00:00,-1
2014-12-03 01:18:42+00:00,0
2014-12-03 01:22:33+00:00,0
2014-12-03 01:23:33+00:00,1
2014-12-03 01:27:13+00:00,0
2014-12-03 01:29:35+00:00,-1
2014-12-03 01:32:39+00:00,1
2014-12-03 01:33:53+00:00,0
2014-12-03 01:34:42+00:00,0
2014-12-03 01:43:18+00:00,-1
2014-12-03 01:46:40+00:00,-1
2014-12-03 01:52:51+00:00,0
2014-12-03 01:55:06+00:00,0
2014-12-03 02:02:14+00:00,1
2014-12-03 02:04:04+00:00,-1
2014-12-03 02:05:42+00:00,0
2014-12-03 02:11:48+00:00,-1
2014-12-03 02:11:48+00:00,-1
2014-12-03 02:20:36+00:00,0
2014-12-03 02:22:34+00:00,-1
2014-12-03 02:24:43+00:00,-1
2014-12-03 02:25:23+00:00,0
2014-12-03 02:25:33+00:00,-1
2014-12-03 02:25:52+00:00,-1
2014-12-03 02:28:21+00:00,0
2014-12-03 02:29:17+00:00,-1
2014-12-03 02:31:57+00:00,0
2014-12-03 02:33:18+00:00,0
2014-12-03 02:50:11+00:00,0
2014-12-03 02:51:19+00:00,0
2014-12-03 02:59:24+00:00,0
2014-12-03 03:00:04+00:00,-1
2014-12-03 03:01:02+00:00,0
2014-12-03 03:04:44+00:00,0
2014-12-03 03:14:38+00:00,0
2014-12-03 03:36:40+00:00,0
2014-12-03 03:42:58+00:00,-1
2014-12-03 03:47:48+00:00,0
2014-12-03 03:50:45+00:00,-1
2014-12-03 03:55:43+00:00,0
2014-12-03 04:05:23+00:00,0
2014-12-03 04:07:58+00:00,0
2014-12-03 04:15:05+00:00,-1
2014-12-03 04:17:35+00:00,-1
2014-12-03 04:17:59+00:00,-1
2014-12-03 04:20:31+00:00,0
2014-12-03 04:26:50+00:00,0
2014-12-03 04:28:43+00:00,-1
2014-12-03 04:29:47+00:00,0
2014-12-03 04:30:22+00:00,0
2014-12-03 04:30:45+00:00,0
2014-12-03 04:49:00+00:00,0
2014-12-03 04:55:11+00:00,0
2014-12-03 04:57:19+00:00,1
2014-12-03 04:58:04+00:00,-1
2014-12-03 04:59:47+00:00,0
2014-12-03 05:00:12+00:00,1
2014-12-03 05:03:46+00:00,0
2014-12-03 05:09:44+00:00,-1
2014-12-03 05:41:01+00:00,0
2014-12-03 05:49:57+00:00,0
2014-12-03 05:52:26+00:00,0
2014-12-03 05:52:26+00:00,-1
2014-12-03 05:52:42+00:00,0
2014-12-03 05:55:28+00:00,0
2014-12-03 06:02:01+00:00,0
2014-12-03 06:08:54+00:00,-1
2014-12-03 06:15:39+00:00,-1
2014-12-03 06:23:50+00:00,0
2014-12-03 06:24:07+00:00,-1
2014-12-03 06:29:05+00:00,-1
2014-12-03 06:43:06+00:00,1
2014-12-03 06:45:51+00:00,-1
2014-12-03 06:52:41+00:00,0
2014-12-03 06:52:46+00:00,0
2014-12-03 06:53:02+00:00,0
2014-12-03 06:59:29+00:00,0
2014-12-03 07:05:21+00:00,-1
2014-12-03 07:15:59+00:00,-1
2014-12-03 07:18:33+00:00,-1
2014-12-03 07:19:39+00:00,0
2014-12-03 07:25:56+00:00,0
2014-12-03 07:30:04+00:00,-1
2014-12-03 07:32:43+00:00,0
2014-12-03 07:35:45+00:00,-1
2014-12-03 07:41:46+00:00,-1
2014-12-03 07:42:12+00:00,0
2014-12-03 07:43:51+00:00,-1
2014-12-03 07:49:29+00:00,-1
2014-12-03 07:50:15+00:00,0
2014-12-03 08:00:02+00:00,-1
2014-12-03 08:00:31+00:00,-1
2014-12-03 08:01:00+00:00,0
2014-12-03 08:21:06+00:00,0
2014-12-03 08:30:02+00:00,0
2014-12-03 08:30:56+00:00,0
2014-12-03 08:31:13+00:00,0
2014-12-03 08:31:44+00:00,-1
2014-12-03 08:35:33+00:00,-1
2014-12-03 08:35:43+00:00,0
2014-12-03 08:37:02+00:00,0
2014-12-03 08:37:25+00:00,-1
2014-12-03 08:42:26+00:00,0
2014-12-03 08:49:32+00:00,1
2014-12-03 08:52:59+00:00,0
2014-12-03 08:59:12+00:00,-1
2014-12-03 09:00:19+00:00,0
2014-12-03 09:01:01+00:00,1
2014-12-03 09:16:40+00:00,0
2014-12-03 09:22:53+00:00,0
2014-12-03 09:23:49+00:00,0
2014-12-03 09:38:38+00:00,-1
2014-12-03 09:55:49+00:00,0
2014-12-03 09:58:15+00:00,-1
2014-12-03 10:00:05+00:00,-1
2014-12-03 10:00:15+00:00,-1
2014-12-03 10:00:15+00:00,-1
2014-12-03 10:00:55+00:00,-1
2014-12-03 10:02:47+00:00,-1
2014-12-03 10:03:59+00:00,-1
2014-12-03 10:09:21+00:00,-1
2014-12-03 10:13:40+00:00,-1
2014-12-03 10:15:04+00:00,-1
2014-12-03 10:20:04+00:00,1
2014-12-03 10:27:12+00:00,-1
2014-12-03 10:49:54+00:00,0
2014-12-03 11:29:48+00:00,-1
2014-12-03 11:44:38+00:00,-1
2014-12-03 11:54:06+00:00,1
2014-12-03 11:57:28+00:00,-1
2014-12-03 11:58:34+00:00,-1
2014-12-03 12:01:48+00:00,0
2014-12-03 12:03:49+00:00,0
2014-12-03 12:12:44+00:00,-1
2014-12-03 12:16:23+00:00,0
2014-12-03 12:16:58+00:00,0
2014-12-03 12:19:58+00:00,0
2014-12-03 12:24:12+00:00,0
2014-12-03 12:25:58+00:00,0
2014-12-03 12:29:00+00:00,0
2014-12-03 12:30:59+00:00,-1
2014-12-03 12:33:06+00:00,-1
2014-12-03 12:33:10+00:00,0
2014-12-03 12:43:01+00:00,0
2014-12-03 12:54:29+00:00,-1
2014-12-03 12:57:46+00:00,0
2014-12-03 12:57:54+00:00,1
2014-12-03 13:00:20+00:00,-1
2014-12-03 13:10:00+00:00,1
