window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
11,val,144,1454716800.0,0.550673420680001,0.30945144745166475,0.13987513186833436,0.22856325186372273,0.4034193959345229,0.36801735220175436,0.16429553563937535,0.4228603205898973,0.4128441437707274,0.314510736061033,0.378577054658695,0.306912209280272
12,val,144,1454803200.0,0.5689834189681281,0.3034193848341276,0.1275971961977444,0.22026575047767882,0.4093824240995953,0.37035182542272577,0.152972447395123,0.42905111910498256,0.41797643349989444,0.31407387228031,0.3806176426795685,0.30530848504012154
13,val,144,1454889600.0,0.5868434903565305,0.2969691348831337,0.1161873747603358,0.2121837133971517,0.41526575412920874,0.3725505324736396,0.1422967144585281,0.43492597800347305,0.4227773075379989,0.3137746394040701,0.38238695567193853,0.30383840492399145
14,val,144,1454976000.0,0.6042261105526759,0.2901575131250157,0.10561637632230832,0.20431769192889981,0.42106767028264047,0.3746146377884597,0.13224956306968125,0.440493367863805,0.4272570690665137,0.3135977885170857,0.38390618375715374,0.30249602772576056
15,test,144,1455062400.0,0.6211094063943846,0.2830399557213061,0.09585063788430938,0.19666773653919148,0.4267867173419266,0.37654554611888197,0.12281010814537303,0.4457628730931177,0.43142701876150935,0.31352908369298305,0.38519651538545013,0.3012744009215669
16,test,144,1455148800.0,0.6374767946105632,0.27566988863424163,0.08685331675519528,0.18923342289323636,0.4324216921031785,0.3783448850035852,0.11395580533343631,0.45074496771440486,0.43529922695215895,0.3135553409457453,0.3862788494839417,0.30016580957031314
17,test,144,1455235200.0,0.6533165677607717,0.2680982207566565,0.0785852114825718,0.1820138789152766,0.4379716339888886,0.38001448709583485,0.10566286751123018,0.4554508077824968,0.4388863247062731,0.31366443806242617,0.38717355417601396,0.29916200776155993
18,test,144,1455321600.0,0.6686214473461636,0.26037295544663386,0.0710055972072026,0.17500781258555967,0.44343581491828943,0.38155637249615093,0.09790664270520834,0.4598920421057049,0.4422013151890868,0.31384530087897716,0.38790027082354267,0.2982544282974801
19,test,144,1455408000.0,0.6833881215404047,0.2525389116813772,0.06407296677821801,0.1682135402067153,0.44881372856889395,0.3829727312243907,0.09066195196584066,0.4640806421683624,0.445257405865797,0.3140878712376536,0.38847776080621116,0.29743436795613526
20,test,144,1455494400.0,0.6976167821855558,0.24463754387714137,0.0577456739373028,0.16162901489027323,0.45410507915705833,0.3842659059526685,0.08390338703171166,0.46802875149194717,0.4480678614763412,0.3143830613691802,0.38892379150871564,0.29669314712210415
21,test,144,1455580800.0,0.7113106728486545,0.23670684818904106,0.05198247896230447,0.1552518550336943,0.45930976985899835,0.3854383751073074,0.07760556866182008,0.4717485541386393,0.4506458771995407,0.3147226988480563,0.38925505739555954,0.2960222437563842
22,test,144,1455667200.0,0.7244756570030662,0.22878134265274755,0.04674300034418638,0.1490793725788802,0.4644278909863863,0.3864927364347336,0.07174336732080942,0.47525216164482137,0.4530044710343692,0.3150994656342519,0.38948713176131844,0.2954134026044297
23,test,144,1455753600.0,0.7371198128983015,0.22089210869616133,0.0419880784055372,0.14310860086425206,0.46945970802265474,0.3874316911130932,0.06629208849061072,0.4785515173629319,0.4551563941464575,0.3155068340843881,0.38963444469391595,0.294858721221696
24,test,144,1455840000.0,0.7492530594826688,0.21306688217461942,0.037680058342711764,0.13733632190375988,0.4744056496176578,0.3882580284785823,0.06122762528073403,0.48165831697557365,0.4571140577436923,0.3159390022223876,0.38971028292261695,0.2943507148549955
25,test,144,1455926400.0,0.7608868158779686,0.2053301830243656,0.033783001097665945,0.13175909294726582,0.47926629562955136,0.3889746114231829,0.05652658124698614,0.48458394381212416,0.4588894749408897,0.31639083002407353,0.3897268074886804,0.2938823624872462
26,test,144,1456012800.0,0.7720336953792494,0.19770347376269207,0.03026283085805862,0.12637327219733663,0.484042365293837,0.3895843625088264,0.052166366433336726,0.48733941753144366,0.46049421603521973,0.31685777800330756,0.38969508552932425,0.29344713646736825
27,test,144,1456099200.0,0.7827072337497986,0.19020533828896602,0.027087427961235453,0.1211750435773429,0.48873470559060334,0.3900902508320538,0.04812526965105806,0.4899353547214422,0.4619393756274998,0.3173358489927331,0.3896251328670038,0.293039018140263
28,test,144,1456185600.0,0.7929216506730037,0.18285167368096558,0.02422667564603071,0.11616044046468738,0.49334427987223184,0.3904952796630808,0.04438250992769482,0.49238193999515,0.46323555007715533,0.31782153368846194,0.38952596451611576,0.2926525017954223
29,test,144,1456272000.0,0.8026916425719328,0.17565588887866118,0.021652468549405928,0.1113253683208179,0.4978721568053151,0.39080247487386705,0.04091826991747575,0.4946889062228476,0.46439282385967656,0.31831176027007546,0.389405650635608,0.29228258909431654
30,test,144,1456358400.0,0.8120322045747745,0.1686291052639945,0.019338690161231045,0.1066656261662958,0.502319499672356,0.3910148741613482,0.0377137138828724,0.4968655226215694,0.4654207634955583,0.31880384820798086,0.3892713758526399,0.29192477593937916
31,test,144,1456444800.0,0.8209584791502897,0.1617803551564595,0.017261165693250702,0.10217692686451504,0.5066875560710525,0.3911355170644325,0.03475099264941171,0.4989205895192143,0.46632841783137396,0.31929546622140553,0.3891295002489088,0.2915750335296857
32,test,144,1456531200.0,0.8294856288252079,0.15511677513832534,0.015397596036466692,0.09785491619164369,0.5109776480416688,0.3911674357666876,0.03201323771488136,0.5008624387143686,0.46712432357074996,0.319784594243911,0.3889856206314543,0.29122978512463477
33,test,144,1456617600.0,0.8376287303919097,0.14864379189696977,0.013727477711120638,0.09369519068297025,0.5151911626462088,0.391113646670821,0.029484546469366442,0.502698938459817,0.4678165150708166,0.32026948918141546,0.3888446310009985,0.2908858798175861
34,test,144,1456704000.0,0.8454026880911032,0.14236529892819413,0.012232012980702625,0.08969331425709105,0.5193295430168472,0.3909771427260617,0.027149960261437574,0.5044375022038479,0.46841253753471457,0.3207486542032106,0.38871078138296306,0.2905405644138263
35,test,144,1456790400.0,0.8528221633864406,0.13628382299095884,0.010894013622600621,0.08584483362929039,0.5233942798853666,0.390760886485343,0.02499543683357662,0.5060851003260582,0.4689194628403652,0.32122081128310254,0.3885877344007946,0.29019145431610294
36,test,144,1456876800.0,0.8599015191165164,0.13040067965068824,0.00969780123279537,0.0821452925340951,0.5273869036001924,0.3904678038657125,0.023007818450242704,0.5076482742014743,0.469343907348283,0.3216848767002847,0.38847861915078497,0.2898365041489303
37,test,144,1456963200.0,0.8666547759989249,0.12471611760638877,0.008629106394686304,0.07859024478437891,0.5313089766330062,0.39010077858261477,0.021174796857158718,0.5091331520171789,0.4696920511256624,0.32213993921348755,0.38838608208552466,0.28947397870098784
38,test,144,1457049600.0,0.8730955796590345,0.11922945177789568,0.007674968563069799,0.07517526620062552,0.5351620865728395,0.38966264722653493,0.019484876041700922,0.5105454658485089,0.4699696581097902,0.32258524063378696,0.3883123347330814,0.2891024246331317
39,test,144,1457136000.0,0.8792371765540131,0.11393918534490663,0.006823638101080193,0.07189596544910333,0.5389478396019808,0.3891561949489159,0.017927333612143145,0.5118905695769571,0.4701820968108998,0.32302015853841987,0.38825919817461485,0.2887206432869653
40,test,144,1457222400.0,0.8850923973540324,0.10884312108962908,0.006064481556338564,0.06874799383184448,0.542667854444956,0.3885841517231995,0.01649218147778085,0.5131734572991694,0.4703343612230498,0.32344419088788595,0.38822814427791813,0.2883276648341959
41,test,144,1457308800.0,0.8906736465231905,0.10393846250946787,0.0053878909673417625,0.06572705407454058,0.5463237567792181,0.3879491891462414,0.015170126392043364,0.5143987819360907,0.470431091671866,0.32385694232992485,0.3882203337415922,0.287922723928483
42,test,144,1457395200.0,0.8959928970098567,0.09922190524370082,0.004785197746442537,0.06282890816084963,0.5499171740939954,0.3872539177451549,0.013952530815698175,0.5155708738037681,0.4704765953805337,0.3242581119954682,0.3882366510471548,0.28750523695737706
43,test,144,1457481600.0,0.9010616891083946,0.09468971940593547,0.004248591485669886,0.060049384263244666,0.553449730981956,0.3865008847547994,0.012831374466082799,0.5166937589530484,0.4704748665808688,0.32464748261257403,0.38827773644698,0.287074780940446
44,test,144,1457568000.0,0.9058911326910695,0.09033782343861739,0.003771043870313222,0.05738438282149918,0.5569230448469144,0.38569257233158644,0.011799216839783168,0.5177711771249488,0.4704296060352681,0.32502491078411727,0.38834401513682687,0.2866310740790559
45,test,144,1457654400.0,0.9104919121305464,0.0861618501122816,0.00334623775717212,0.05482988182028603,0.5603387220097125,0.3848313961700015,0.010849160929097896,0.5188065992024157,0.47034423986848645,0.3253903182933101,0.38843572377480323,0.2861739579318867
46,test,144,1457740800.0,0.9148742933403575,0.08215720528501923,0.002968501374623288,0.05238194131723492,0.5636983541936003,0.3839197044891649,0.009974818295776625,0.5198032440680735,0.4702219376361498,0.3257436843177897,0.38855293451556433,0.285703381166646
47,test,144,1457827200.0,0.9190481324539916,0.07831912002036537,0.0026327475256430694,0.05003670727222292,0.5670035153699116,0.3829597773578655,0.009170275617734508,0.5207640948019703,0.47006562958029524,0.32608503844798303,0.388695576730749,0.2852193848212679
48,test,144,1457913600.0,0.9230228857439389,0.07464269663743428,0.00233441761862675,0.04779041472773088,0.5702557589445261,0.38195382632774294,0.008430062784628042,0.5216919141737711,0.4698780230416009,0.3264144544187659,0.38886345658524385,0.2847220889959902
49,test,144,1458000000.0,0.9268076204513059,0.07112294923794528,0.0020694303107487502,0.045639390388844354,0.5734566152655151,0.3809039943456406,0.007749122585310469,0.5225892594008354,0.4696616180138541,0.3267320444751536,0.3890562746347652,0.28421168089008114
50,test,144,1458086400.0,0.9304110262556925,0.06775483922263321,0.0018341345216743403,0.04358005464996984,0.5766075894324504,0.3798123559175799,0.00712278200333912,0.5234584961575739,0.469418721839087,0.3270379543030005,0.3892736416042191,0.28368840409278046
51,test,144,1458172800.0,0.9338414271650927,0.06453330627584038,0.0016252665590669193,0.04160892311362586,0.5797101593880932,0.3786809174982809,0.006546725115040418,0.5243018118328511,0.4691514630521086,0.3273323584645863,0.3895150924989282,0.28315254903648546
52,test,144,1458259200.0,0.9371067936477513,0.061453295262909324,0.0014399110893394173,0.03972260764479871,0.5827657742735434,0.377511618081658,0.006016967567398458,0.5251212280413313,0.46886180439127023,0.3276154562866495,0.38978009919259465,0.2826044445207559
53,test,144,1458345600.0,0.9402147548632107,0.05850977945115727,0.0012754656856319802,0.037917817002367064,0.5857758530283977,0.37630632996923513,0.005529832599552626,0.5259186124018925,0.46855155499855483,0.3278874681550435,0.3900680816271492,0.2820444502178073
