window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
25,test,345,11043.0,0.5337585946872585,0.3837118365760211,0.0825295687367204,0.15795626841510602,0.7565045243513198,0.08553920723357426,0.15764218697770213,0.5305333122360903,0.3118245007862075,0.2831190166933556,0.5569165577211438,0.15996442558550075
26,test,23,11044.0,0.5324897977202424,0.38287817197390966,0.0846320303058479,0.1525060062847978,0.7588204091973287,0.08867358451787345,0.15289320081038776,0.5311067339243444,0.3160000652652679,0.279296334938476,0.5576017716985276,0.16310189336299644
27,test,125,11045.0,0.5312210007522602,0.38204450737116347,0.08673449187657635,0.1470557441583573,0.7611362940416916,0.09180796179995118,0.14814421464010866,0.5316801556129559,0.3201756297469354,0.27547365318357536,0.5582869856752702,0.1662393611411543
28,test,87,11046.0,0.529952203783311,0.3812108427677831,0.08883695344890588,0.1416054820357724,0.7634521788844189,0.09494233907980877,0.14339522846686462,0.5322535773019259,0.3243511942312095,0.2716509714286493,0.558972199651376,0.16937682891997471
29,test,316,11047.0,0.5286834068133975,0.38037717816376615,0.09093941502283638,0.1361552199170553,0.7657680637254999,0.09807671635744487,0.13864624229065484,0.5328269989912496,0.3285267587180955,0.26782828967370254,0.5596574136268386,0.17251429669945892
30,test,630,11048.0,0.527414609842516,0.3795435135591162,0.09304187659836781,0.13070495780219374,0.7680839485649454,0.10121109363286088,0.1338972561114811,0.5334004206809356,0.3327023232075833,0.2640056079187303,0.5603426276016659,0.175651764479604
31,test,954,11049.0,0.5261458128706692,0.3787098489538307,0.09514433817550003,0.12525469569120004,0.7703998334027446,0.10434547090605535,0.12914826992934264,0.5339738423709791,0.33687788769967825,0.26018292616373734,0.5610278415758515,0.1787892322604112
32,test,810,11050.0,0.5248770158978555,0.37787618434791115,0.09724679975423337,0.11980443358406181,0.7727157182389084,0.10747984817702975,0.12439928374423921,0.5345472640613811,0.3410534521943797,0.25636024440871885,0.5617130555494002,0.18192670004188094
33,test,767,11051.0,0.5236082189240765,0.3770425197413561,0.09934926133456747,0.11435417148079234,0.7750316030734313,0.11061422544577627,0.11965029755617021,0.5351206857521368,0.345229016691693,0.25253756265367966,0.5623982695223081,0.18506416782401225
34,test,1131,11052.0,0.5223394219493313,0.37620885513416624,0.10145172291650251,0.1089039093813778,0.7773474879063127,0.11374860271230951,0.11490131136513083,0.5356941074432585,0.34940458119161066,0.2487148808986133,0.5630834834945792,0.18820163560680755
35,test,1742,11053.0,0.5210706249736191,0.3753751905263422,0.10355418450003868,0.10345364728583087,0.7796633727375484,0.11688297997662074,0.11015232517113296,0.5362675291347341,0.353580145694133,0.24489219914352764,0.5637686974662083,0.19133910339026414
36,test,1843,11054.0,0.5198018279969416,0.37454152591788276,0.10565664608517561,0.09800338519413924,0.7819792575671487,0.120017357238712,0.10540333897417015,0.5368409508265679,0.3577557101992619,0.241069517388417,0.5644539114371999,0.19447657117438316
37,test,1881,11055.0,0.518533031019298,0.3737078613087881,0.10775910767191386,0.09255312310631571,0.7842951423951027,0.1231517344985816,0.10065435277424187,0.5374143725187557,0.3619312747070025,0.2372468356332852,0.5651391254075488,0.197614038959166
38,test,1471,11056.0,0.5172642340406864,0.3728741966990577,0.10986156926025585,0.08710286102234742,0.7866110272214213,0.12628611175623128,0.09590536657134939,0.5379877942113055,0.36610683921734505,0.23342415387812776,0.5658243393772615,0.20075150674461073
39,test,1005,11057.0,0.5159954370611097,0.3720405320886945,0.1119640308501958,0.0816525989422473,0.7889269120460934,0.12942048901165923,0.09115638036549215,0.538561215904213,0.3702824037302948,0.2296014721229497,0.5665095533463337,0.2038889745307166
40,test,909,11058.0,0.5147266400805677,0.37120686747769577,0.1140664924417365,0.07620233686600233,0.7912427968691303,0.13255486626486732,0.08640739415666998,0.5391346375974789,0.3744579682458511,0.22577879036774665,0.5671947673147684,0.207026442317485
41,test,803,11059.0,0.5134578430990595,0.3703732028660623,0.11616895403487813,0.07075207479362612,0.7935586816905263,0.13568924351584752,0.08165840794488245,0.5397080592910986,0.378633532764019,0.22195610861252268,0.5678799812825625,0.21016391010491486
42,test,1428,11060.0,0.5121890461165844,0.3695395382537947,0.11827141562962092,0.0653018127251111,0.7958745665102759,0.13882362076461302,0.07690942173013061,0.5402814809850804,0.38280909728478896,0.2181334268572754,0.5685651952497169,0.21330137789300763
43,test,284,11061.0,0.5109202491331439,0.3687058736408916,0.12037387722596445,0.059851550660451114,0.7981904513283902,0.14195799801115874,0.07216043551241401,0.5408549026794199,0.3869846618081661,0.21431074510200301,0.5692504092162339,0.2164388456817631
