chunk_idx,timestamp,true_0_pred_0,true_0_pred_1,true_1_pred_0,true_1_pred_1,accuracy,f1_macro
143,,4,30,4,70,0.6851851851851852,0.4975369458128079
144,,18,47,5,111,0.712707182320442,0.6096549435965495
145,,13,46,10,84,0.6339869281045751,0.5335365853658537
146,,11,41,4,78,0.664179104477612,0.5522388059701493
147,,23,77,8,106,0.602803738317757,0.5324748759863264
148,,7,35,5,59,0.6226415094339622,0.503047351148617
149,,14,72,7,100,0.5906735751295337,0.4892640605634274
150,,6,23,7,60,0.6875,0.5428571428571429
151,,21,65,12,81,0.5698324022346368,0.5153827221265075
152,,13,53,8,65,0.5611510791366906,0.4897394234819763
153,,6,41,4,75,0.6428571428571429,0.4898785425101215
154,,22,66,7,109,0.6421568627450981,0.5626046347695832
155,,6,34,0,72,0.6964285714285714,0.5349291646311676
156,,21,73,13,89,0.5612244897959183,0.5011837121212122
157,,7,28,3,65,0.6990291262135923,0.5592822636300897
158,,25,86,7,95,0.5633802816901409,0.5105142207615706
159,,13,55,6,79,0.6013071895424836,0.5101558809636277
160,,7,17,4,73,0.7920792079207921,0.637125748502994
161,,17,77,12,95,0.5572139303482587,0.47871317422851645
162,,5,28,3,62,0.6836734693877551,0.5219512195121951
163,,20,64,10,94,0.6063829787234043,0.5342172224454265
164,,5,21,4,71,0.7524752475247525,0.5680068434559453
165,,27,65,10,99,0.6268656716417911,0.571939688218758
166,,18,39,6,72,0.6666666666666666,0.6031746031746031
167,,13,33,9,77,0.6818181818181818,0.5840336134453781
168,,35,67,13,102,0.631336405529954,0.5924882629107981
169,,10,23,2,73,0.7685185185185185,0.6491228070175439
170,,21,54,15,102,0.640625,0.5628155628155629
171,,4,42,2,47,0.5368421052631579,0.4175027870680045
172,,14,74,13,86,0.5347593582887701,0.4537854624811147
173,,3,29,3,71,0.6981132075471698,0.4869933454325469
174,,6,45,12,74,0.583941605839416,0.447932131495228
175,,26,64,10,99,0.628140703517588,0.5703197945845004
176,,3,19,1,70,0.7849462365591398,0.5528846153846154
177,,19,82,8,89,0.5454545454545454,0.480527052238806
178,,6,25,5,67,0.7087378640776699,0.5513937282229965
179,,7,41,14,118,0.6944444444444444,0.5069475571492604
180,,7,17,17,109,0.7733333333333333,0.5783730158730159
181,,2,5,9,113,0.8914728682170543,0.5819444444444444
182,,12,22,29,126,0.7301587301587301,0.5758415841584158
183,,1,2,8,81,0.8913043478260869,0.5542635658914729
184,,11,29,23,145,0.75,0.5726252568357831
185,,2,6,5,95,0.8981481481481481,0.6059701492537314
186,,11,22,27,113,0.7167630057803468,0.5658386683738796
187,,5,21,14,108,0.7635135135135135,0.5413899955732625
188,,6,14,20,95,0.7481481481481481,0.5545419254658385
189,,6,22,12,143,0.8142076502732241,0.5773097826086957
190,,0,4,4,78,0.9069767441860465,0.47560975609756095
191,,9,30,25,147,0.7393364928909952,0.5444911096282922
192,,1,12,4,95,0.8571428571428571,0.5167206040992449
193,,6,21,17,130,0.7816091954022989,0.5562416107382551
194,,6,19,8,120,0.8235294117647058,0.6032843560933449
195,,4,13,7,112,0.8529411764705882,0.6018735362997658
196,,2,28,22,126,0.7191011235955056,0.45425558008339467
197,,3,10,6,88,0.8504672897196262,0.5946969696969697
198,,18,37,19,152,0.7522123893805309,0.6178743961352657
199,,3,11,6,104,0.8629032258064516,0.5926570048309179
200,,6,29,13,154,0.7920792079207921,0.5511111111111111
201,,10,31,11,103,0.7290322580645161,0.5766129032258065
202,,6,22,18,92,0.7101449275362319,0.5260989010989011
203,,19,46,27,131,0.672645739910314,0.5622159472905741
204,,4,19,5,84,0.7857142857142857,0.5625
205,,16,58,15,135,0.6741071428571429,0.5459669582118563
206,,1,7,1,62,0.8873239436619719,0.5696969696969697
207,,16,61,24,120,0.6153846153846154,0.505982905982906
208,,19,46,27,91,0.6010928961748634,0.5280339162692104
209,,8,31,14,101,0.7077922077922078,0.5400544235746997
210,,23,41,33,121,0.6605504587155964,0.57457805907173
211,,6,22,10,81,0.7310924369747899,0.5538894095595126
212,,24,61,30,120,0.6127659574468085,0.5351996348540503
213,,11,21,14,89,0.7407407407407407,0.6108228317272053
214,,23,53,26,124,0.6504424778761062,0.5632048929663609
215,,6,38,17,104,0.6666666666666666,0.4849895011633846
216,,9,20,17,95,0.7375886524822695,0.5821385662795354
217,,23,60,22,122,0.6387665198237885,0.5539206288343559
218,,1,14,7,73,0.7789473684210526,0.4806040093725592
219,,15,51,20,95,0.6077348066298343,0.5124995258146504
220,,9,30,13,27,0.45569620253164556,0.4258914990704749
